# ---------------------------------- WARNING ----------------------------------------
# Some of the data that you have obtained from this U.S. Geological Survey database
# may not have received Director's approval. Any such data values are qualified
# as provisional and are subject to revision. Provisional data are released on the
# condition that neither the USGS nor the United States Government may be held liable
# for any damages resulting from its use.
#
# Additional info: https://help.waterdata.usgs.gov/policies/provisional-data-statement
#
# File-format description:  https://help.waterdata.usgs.gov/faq/about-tab-delimited-output
# Automated-retrieval info: https://help.waterdata.usgs.gov/faq/automated-retrievals
#
# Contact:   gs-w_support_nwisweb@usgs.gov
# retrieved: 2021-03-03 19:27:41 EST       (caww01)
#
# Data for the following 1 site(s) are contained in this file
"#    USGS 08331160 RIO GRANDE NEAR BOSQUE FARMS, NM"
# -----------------------------------------------------------------------------------
#
# Data provided for site 08331160
#            TS   parameter     statistic     Description
"#         99876       00060     00003     Discharge, cubic feet per second (Mean)"
USGS    08331160        2018-05-04      97.1    A
USGS    08331160        2018-05-05      95.1    A
USGS    08331160        2018-05-06      94.4    A
USGS    08331160        2018-05-07      95.3    A
USGS    08331160        2018-05-08      141     A
USGS    08331160        2018-05-09      98.1    A
USGS    08331160        2018-05-10      96.7    A
USGS    08331160        2018-05-11      96.0    A
USGS    08331160        2018-05-12      96.0    A
USGS    08331160        2018-05-13      97.3    A
USGS    08331160        2018-05-14      96.4    A
USGS    08331160        2018-05-15      103     A
USGS    08331160        2018-05-16      97.4    A
USGS    08331160        2018-05-17      91.7    A
USGS    08331160        2018-05-18      91.5    A
USGS    08331160        2018-05-19      90.8    A
USGS    08331160        2018-05-20      91.2    A
USGS    08331160        2018-05-21      109     A
USGS    08331160        2018-05-22      278     A
USGS    08331160        2018-05-23      118     A
USGS    08331160        2018-05-24      91.2    A
USGS    08331160        2018-05-25      88.6    A
USGS    08331160        2018-05-26      88.5    A
USGS    08331160        2018-05-27      101     A
USGS    08331160        2018-05-28      101     A
USGS    08331160        2018-05-29      90.1    A
USGS    08331160        2018-05-30      80.4    A
USGS    08331160        2018-05-31      78.9    A
USGS    08331160        2018-06-01      78.8    A
USGS    08331160        2018-06-02      78.2    A
USGS    08331160        2018-06-03      111     A
USGS    08331160        2018-06-04      263     A
USGS    08331160        2018-06-05      139     A
USGS    08331160        2018-06-06      94.9    A
USGS    08331160        2018-06-07      81.6    A
USGS    08331160        2018-06-08      76.8    A
USGS    08331160        2018-06-09      84.1    A
USGS    08331160        2018-06-10      97.5    A
USGS    08331160        2018-06-11      92.7    A
USGS    08331160        2018-06-12      75.5    A
USGS    08331160        2018-06-13      74.6    A
USGS    08331160        2018-06-14      73.5    A
USGS    08331160        2018-06-15      73.0    A
USGS    08331160        2018-06-16      89.9    A
USGS    08331160        2018-06-17      319     A
USGS    08331160        2018-06-18      169     A
USGS    08331160        2018-06-19      126     A
USGS    08331160        2018-06-20      82.3    A
USGS    08331160        2018-06-21      74.0    A
USGS    08331160        2018-06-22      84.0    A
USGS    08331160        2018-06-23      71.4    A
USGS    08331160        2018-06-24      69.9    A
USGS    08331160        2018-06-25      69.2    A
USGS    08331160        2018-06-26      67.9    A
USGS    08331160        2018-06-27      67.7    A
USGS    08331160        2018-06-28      66.4    A
USGS    08331160        2018-06-29      65.4    A
USGS    08331160        2018-06-30      72.7    A
USGS    08331160        2018-07-01      73.9    A
USGS    08331160        2018-07-02      65.7    A
USGS    08331160        2018-07-03      65.8    A
USGS    08331160        2018-07-04      66.3    A
USGS    08331160        2018-07-05      73.8    A
USGS    08331160        2018-07-06      267     A
USGS    08331160        2018-07-07      208     A
USGS    08331160        2018-07-08      91.8    A
USGS    08331160        2018-07-09      82.7    A
USGS    08331160        2018-07-10      84.4    A
USGS    08331160        2018-07-11      62.8    A
USGS    08331160        2018-07-12      69.8    A
USGS    08331160        2018-07-13      121     A
USGS    08331160        2018-07-14      265     A
USGS    08331160        2018-07-15      184     A
USGS    08331160        2018-07-16      123     A
USGS    08331160        2018-07-17      67.1    A
USGS    08331160        2018-07-18      62.6    A
USGS    08331160        2018-07-19      65.8    A
USGS    08331160        2018-07-20      71.1    A
USGS    08331160        2018-07-21      71.1    A
USGS    08331160        2018-07-22      73.3    A
USGS    08331160        2018-07-23      72.5    A
USGS    08331160        2018-07-24      77.1    A
USGS    08331160        2018-07-25      182     A
USGS    08331160        2018-07-26      114     A
USGS    08331160        2018-07-27      854     A
USGS    08331160        2018-07-28      760     A
USGS    08331160        2018-07-29      159     A
USGS    08331160        2018-07-30      87.7    A
USGS    08331160        2018-07-31      159     A
USGS    08331160        2018-08-01      83.6    A
USGS    08331160        2018-08-02      245     A
USGS    08331160        2018-08-03      151     A
USGS    08331160        2018-08-04      85.9    A
USGS    08331160        2018-08-05      81.9    A
USGS    08331160        2018-08-06      82.9    A
USGS    08331160        2018-08-07      75.5    A
USGS    08331160        2018-08-08      70.7    A
USGS    08331160        2018-08-09      79.9    A
USGS    08331160        2018-08-10      80.7    A
USGS    08331160        2018-08-11      81.1    A
USGS    08331160        2018-08-12      101     A
USGS    08331160        2018-08-13      85.0    A
USGS    08331160        2018-08-14      79.7    A
USGS    08331160        2018-08-15      78.8    A
USGS    08331160        2018-08-16      79.4    A
USGS    08331160        2018-08-17      79.4    A
USGS    08331160        2018-08-18      79.9    A
USGS    08331160        2018-08-19      81.3    A
USGS    08331160        2018-08-20      77.4    A
USGS    08331160        2018-08-21      76.6    A
USGS    08331160        2018-08-22      77.3    A
USGS    08331160        2018-08-23      168     A
USGS    08331160        2018-08-24      114     A
USGS    08331160        2018-08-25      72.8    A
USGS    08331160        2018-08-26      69.4    A
USGS    08331160        2018-08-27      65.5    A
USGS    08331160        2018-08-28      59.8    A
USGS    08331160        2018-08-29      54.3    A
USGS    08331160        2018-08-30      48.3    A
USGS    08331160        2018-08-31      44.7    A
USGS    08331160        2018-09-01      46.9    A
USGS    08331160        2018-09-02      49.6    A
USGS    08331160        2018-09-03      47.7    A
USGS    08331160        2018-09-04      44.4    A
USGS    08331160        2018-09-05      39.2    A
USGS    08331160        2018-09-06      36.9    A
USGS    08331160        2018-09-07      35.8    A
USGS    08331160        2018-09-08      33.7    A
USGS    08331160        2018-09-09      33.4    A
USGS    08331160        2018-09-10      33.9    A
USGS    08331160        2018-09-11      32.2    A
USGS    08331160        2018-09-12      33.4    A
USGS    08331160        2018-09-13      33.1    A
USGS    08331160        2018-09-14      33.8    A
USGS    08331160        2018-09-15      33.9    A
USGS    08331160        2018-09-16      34.0    A
USGS    08331160        2018-09-17      34.5    A
USGS    08331160        2018-09-18      34.3    A
USGS    08331160        2018-09-19      34.9    A
USGS    08331160        2018-09-20      36.6    A
USGS    08331160        2018-09-21      37.2    A
USGS    08331160        2018-09-22      37.4    A
USGS    08331160        2018-09-23      37.9    A
USGS    08331160        2018-09-24      35.4    A
USGS    08331160        2018-09-25      33.8    A
USGS    08331160        2018-09-26      33.7    A
USGS    08331160        2018-09-27      35.1    A
USGS    08331160        2018-09-28      34.3    A:e
USGS    08331160        2018-09-29      33.7    A:e
USGS    08331160        2018-09-30      33.4    A:e
USGS    08331160        2018-10-01      33.0    A:e
USGS    08331160        2018-10-02      32.5    A:e
USGS    08331160        2018-10-03      32.8    A
USGS    08331160        2018-10-04      32.0    A
USGS    08331160        2018-10-05      31.4    A
USGS    08331160        2018-10-06      32.1    A
USGS    08331160        2018-10-07      31.4    A
USGS    08331160        2018-10-08      31.7    A
USGS    08331160        2018-10-09      33.7    A
USGS    08331160        2018-10-10      35.7    A
USGS    08331160        2018-10-11      36.0    A
USGS    08331160        2018-10-12      34.9    A
USGS    08331160        2018-10-13      34.5    A
USGS    08331160        2018-10-14      36.0    A
USGS    08331160        2018-10-15      37.1    A
USGS    08331160        2018-10-16      68.7    A
USGS    08331160        2018-10-17      76.6    A
USGS    08331160        2018-10-18      52.4    A
USGS    08331160        2018-10-19      45.8    A
USGS    08331160        2018-10-20      42.6    A
USGS    08331160        2018-10-21      40.6    A
USGS    08331160        2018-10-22      41.4    A
USGS    08331160        2018-10-23      86.0    A
USGS    08331160        2018-10-24      890     A
USGS    08331160        2018-10-25      828     A
USGS    08331160        2018-10-26      353     A
USGS    08331160        2018-10-27      240     A
USGS    08331160        2018-10-28      188     A
USGS    08331160        2018-10-29      173     A
USGS    08331160        2018-10-30      184     A
USGS    08331160        2018-10-31      252     A
USGS    08331160        2018-11-01      259     A
USGS    08331160        2018-11-02      235     A
USGS    08331160        2018-11-03      264     A
USGS    08331160        2018-11-04      258     A
USGS    08331160        2018-11-05      277     A
USGS    08331160        2018-11-06      271     A
USGS    08331160        2018-11-07      309     A
USGS    08331160        2018-11-08      321     A
USGS    08331160        2018-11-09      322     A
USGS    08331160        2018-11-10      328     A
USGS    08331160        2018-11-11      310     A
USGS    08331160        2018-11-12      254     A
USGS    08331160        2018-11-13      255     A
USGS    08331160        2018-11-14      251     A
USGS    08331160        2018-11-15      271     A
USGS    08331160        2018-11-16      278     A
USGS    08331160        2018-11-17      257     A
USGS    08331160        2018-11-18      258     A
USGS    08331160        2018-11-19      268     A
USGS    08331160        2018-11-20      267     A
USGS    08331160        2018-11-21      259     A
USGS    08331160        2018-11-22      258     A
USGS    08331160        2018-11-23      257     A
USGS    08331160        2018-11-24      253     A
USGS    08331160        2018-11-25      244     A
USGS    08331160        2018-11-26      256     A
USGS    08331160        2018-11-27      252     A
USGS    08331160        2018-11-28      266     A
USGS    08331160        2018-11-29      252     A
USGS    08331160        2018-11-30      245     A
USGS    08331160        2018-12-01      254     A
USGS    08331160        2018-12-02      254     A
USGS    08331160        2018-12-03      265     A
USGS    08331160        2018-12-04      271     A
USGS    08331160        2018-12-05      337     A
