# ---------------------------------- WARNING ----------------------------------------
# Some of the data that you have obtained from this U.S. Geological Survey database
# may not have received Director's approval. Any such data values are qualified
# as provisional and are subject to revision. Provisional data are released on the
# condition that neither the USGS nor the United States Government may be held liable
# for any damages resulting from its use.
#
# Additional info: https://help.waterdata.usgs.gov/policies/provisional-data-statement
#
# File-format description:  https://help.waterdata.usgs.gov/faq/about-tab-delimited-output
# Automated-retrieval info: https://help.waterdata.usgs.gov/faq/automated-retrievals
#
# Contact:   gs-w_support_nwisweb@usgs.gov
# retrieved: 2021-03-12 14:21:48 EST       (vaww02)
#
# Data for the following 1 site(s) are contained in this file
"#    USGS 08354900 RIO GRANDE FLOODWAY AT SAN ACACIA, NM"
# -----------------------------------------------------------------------------------
#
# Data provided for site 08354900
#            TS   parameter     statistic     Description
"#         99930       00060     00003     Discharge, cubic feet per second (Mean)"
USGS    08354900        2017-09-07      70.7    A
USGS    08354900        2017-09-08      68.3    A:e
USGS    08354900        2017-09-09      59.3    A:e
USGS    08354900        2017-09-10      48.9    A:e
USGS    08354900        2017-09-11      40.0    A:e
USGS    08354900        2017-09-12      40.3    A
USGS    08354900        2017-09-13      42.1    A
USGS    08354900        2017-09-14      44.6    A
USGS    08354900        2017-09-15      48.3    A
USGS    08354900        2017-09-16      51.9    A
USGS    08354900        2017-09-17      52.7    A
USGS    08354900        2017-09-18      53.1    A
USGS    08354900        2017-09-19      53.9    A
USGS    08354900        2017-09-20      52.6    A
USGS    08354900        2017-09-21      56.5    A
USGS    08354900        2017-09-22      55.5    A
USGS    08354900        2017-09-23      54.7    A
USGS    08354900        2017-09-24      53.8    A
USGS    08354900        2017-09-25      54.2    A
USGS    08354900        2017-09-26      54.4    A
USGS    08354900        2017-09-27      76.2    A
USGS    08354900        2017-09-28      918     A:e
USGS    08354900        2017-09-29      1040    A:e
USGS    08354900        2017-09-30      3300    A
USGS    08354900        2017-10-01      1740    A
USGS    08354900        2017-10-02      2430    A
USGS    08354900        2017-10-03      2580    A
USGS    08354900        2017-10-04      2170    A
USGS    08354900        2017-10-05      1880    A
USGS    08354900        2017-10-06      2230    A
USGS    08354900        2017-10-07      3730    A
USGS    08354900        2017-10-08      3240    A
USGS    08354900        2017-10-09      2280    A
USGS    08354900        2017-10-10      1610    A
USGS    08354900        2017-10-11      1400    A
USGS    08354900        2017-10-12      1250    A
USGS    08354900        2017-10-13      1080    A
USGS    08354900        2017-10-14      974     A
USGS    08354900        2017-10-15      883     A
USGS    08354900        2017-10-16      765     A
USGS    08354900        2017-10-17      706     A
USGS    08354900        2017-10-18      628     A
USGS    08354900        2017-10-19      508     A
USGS    08354900        2017-10-20      484     A
USGS    08354900        2017-10-21      469     A
USGS    08354900        2017-10-22      456     A
USGS    08354900        2017-10-23      441     A
USGS    08354900        2017-10-24      472     A
USGS    08354900        2017-10-25      433     A
USGS    08354900        2017-10-26      424     A
USGS    08354900        2017-10-27      392     A
USGS    08354900        2017-10-28      415     A
USGS    08354900        2017-10-29      414     A
USGS    08354900        2017-10-30      414     A
USGS    08354900        2017-10-31      527     A
USGS    08354900        2017-11-01      611     A:e
USGS    08354900        2017-11-02      705     A:e
USGS    08354900        2017-11-03      673     A
USGS    08354900        2017-11-04      706     A
USGS    08354900        2017-11-05      742     A
USGS    08354900        2017-11-06      893     A
USGS    08354900        2017-11-07      971     A
USGS    08354900        2017-11-08      984     A
USGS    08354900        2017-11-09      1040    A
USGS    08354900        2017-11-10      1070    A
USGS    08354900        2017-11-11      1090    A
USGS    08354900        2017-11-12      1130    A
USGS    08354900        2017-11-13      1120    A
USGS    08354900        2017-11-14      1140    A
USGS    08354900        2017-11-15      1010    A
USGS    08354900        2017-11-16      1240    A
USGS    08354900        2017-11-17      1340    A
USGS    08354900        2017-11-18      1240    A
USGS    08354900        2017-11-19      1260    A
USGS    08354900        2017-11-20      1320    A
USGS    08354900        2017-11-21      1290    A
USGS    08354900        2017-11-22      1300    A
USGS    08354900        2017-11-23      1420    A
USGS    08354900        2017-11-24      1480    A
USGS    08354900        2017-11-25      1530    A
USGS    08354900        2017-11-26      1550    A
USGS    08354900        2017-11-27      1560    A
USGS    08354900        2017-11-28      1630    A
USGS    08354900        2017-11-29      1620    A
USGS    08354900        2017-11-30      1640    A
USGS    08354900        2017-12-01      1670    A
USGS    08354900        2017-12-02      1660    A
USGS    08354900        2017-12-03      1660    A
USGS    08354900        2017-12-04      1680    A
USGS    08354900        2017-12-05      1660    A
USGS    08354900        2017-12-06      1610    A
USGS    08354900        2017-12-07      1580    A
USGS    08354900        2017-12-08      1510    A
USGS    08354900        2017-12-09      1490    A
USGS    08354900        2017-12-10      1460    A
USGS    08354900        2017-12-11      1420    A
USGS    08354900        2017-12-12      1420    A
USGS    08354900        2017-12-13      1390    A
USGS    08354900        2017-12-14      1410    A
USGS    08354900        2017-12-15      1440    A
USGS    08354900        2017-12-16      1420    A
USGS    08354900        2017-12-17      1350    A
USGS    08354900        2017-12-18      1270    A
USGS    08354900        2017-12-19      1290    A
USGS    08354900        2017-12-20      1280    A
USGS    08354900        2017-12-21      1270    A
USGS    08354900        2017-12-22      1310    A
USGS    08354900        2017-12-23      1250    A:e
USGS    08354900        2017-12-24      1040    A:e
USGS    08354900        2017-12-25      945     A:e
USGS    08354900        2017-12-26      932     A:e
USGS    08354900        2017-12-27      911     A:e
USGS    08354900        2017-12-28      904     A:e
USGS    08354900        2017-12-29      890     A:e
USGS    08354900        2017-12-30      836     A:e
USGS    08354900        2017-12-31      804     A:e
USGS    08354900        2018-01-01      766     A:e
USGS    08354900        2018-01-02      752     A:e
USGS    08354900        2018-01-03      750     A:e
USGS    08354900        2018-01-04      752     A:e
USGS    08354900        2018-01-05      752     A:e
USGS    08354900        2018-01-06      782     A:e
USGS    08354900        2018-01-07      783     A:e
USGS    08354900        2018-01-08      821     A:e
USGS    08354900        2018-01-09      830     A:e
USGS    08354900        2018-01-10      832     A
USGS    08354900        2018-01-11      798     A
USGS    08354900        2018-01-12      754     A
USGS    08354900        2018-01-13      727     A
USGS    08354900        2018-01-14      711     A
USGS    08354900        2018-01-15      720     A
USGS    08354900        2018-01-16      712     A
USGS    08354900        2018-01-17      717     A
USGS    08354900        2018-01-18      701     A
USGS    08354900        2018-01-19      689     A
USGS    08354900        2018-01-20      690     A
USGS    08354900        2018-01-21      670     A
USGS    08354900        2018-01-22      640     A
USGS    08354900        2018-01-23      587     A
USGS    08354900        2018-01-24      613     A
USGS    08354900        2018-01-25      668     A
USGS    08354900        2018-01-26      700     A
USGS    08354900        2018-01-27      696     A
USGS    08354900        2018-01-28      661     A
USGS    08354900        2018-01-29      641     A
USGS    08354900        2018-01-30      658     A
USGS    08354900        2018-01-31      657     A
USGS    08354900        2018-02-01      628     A
USGS    08354900        2018-02-02      629     A
USGS    08354900        2018-02-03      658     A
USGS    08354900        2018-02-04      671     A
USGS    08354900        2018-02-05      678     A
USGS    08354900        2018-02-06      679     A
USGS    08354900        2018-02-07      686     A
USGS    08354900        2018-02-08      693     A
USGS    08354900        2018-02-09      697     A
USGS    08354900        2018-02-10      696     A
USGS    08354900        2018-02-11      689     A
USGS    08354900        2018-02-12      707     A
USGS    08354900        2018-02-13      690     A
USGS    08354900        2018-02-14      688     A
USGS    08354900        2018-02-15      700     A
USGS    08354900        2018-02-16      708     A
USGS    08354900        2018-02-17      740     A
USGS    08354900        2018-02-18      682     A
USGS    08354900        2018-02-19      681     A
USGS    08354900        2018-02-20      607     A
USGS    08354900        2018-02-21      614     A
USGS    08354900        2018-02-22      614     A
USGS    08354900        2018-02-23      628     A
USGS    08354900        2018-02-24      611     A
USGS    08354900        2018-02-25      608     A
USGS    08354900        2018-02-26      608     A
USGS    08354900        2018-02-27      579     A
USGS    08354900        2018-02-28      516     A
USGS    08354900        2018-03-01      460     A
USGS    08354900        2018-03-02      452     A
USGS    08354900        2018-03-03      436     A
USGS    08354900        2018-03-04      451     A
USGS    08354900        2018-03-05      453     A
USGS    08354900        2018-03-06      446     A
USGS    08354900        2018-03-07      413     A
USGS    08354900        2018-03-08      351     A
USGS    08354900        2018-03-09      348     A
USGS    08354900        2018-03-10      371     A
USGS    08354900        2018-03-11      350     A
USGS    08354900        2018-03-12      333     A
USGS    08354900        2018-03-13      336     A
USGS    08354900        2018-03-14      308     A
USGS    08354900        2018-03-15      293     A
USGS    08354900        2018-03-16      239     A
USGS    08354900        2018-03-17      233     A
USGS    08354900        2018-03-18      228     A
USGS    08354900        2018-03-19      242     A
USGS    08354900        2018-03-20      314     A
USGS    08354900        2018-03-21      276     A
USGS    08354900        2018-03-22      228     A
USGS    08354900        2018-03-23      153     A
USGS    08354900        2018-03-24      151     A
USGS    08354900        2018-03-25      187     A
USGS    08354900        2018-03-26      185     A
USGS    08354900        2018-03-27      147     A
USGS    08354900        2018-03-28      154     A
USGS    08354900        2018-03-29      142     A
USGS    08354900        2018-03-30      139     A
USGS    08354900        2018-03-31      140     A
USGS    08354900        2018-04-01      139     A
USGS    08354900        2018-04-02      133     A
USGS    08354900        2018-04-03      125     A
USGS    08354900        2018-04-04      117     A
USGS    08354900        2018-04-05      106     A
